Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare-at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text
collana-morellato-tesori-saiw315,COLLANA MORELLATO TESORI - SAIW315,,brand-1,Necklace,,TRUE,,,,,,,,,shopify,,deny,manual,89.00,,TRUE,TRUE,,https://cdn.morellato.com/i/small/86639/collana-morellato-tesori-saiw315_v1n14b.jpg,COLLANA MORELLATO TESORI - SAIW315
collana-morellato-tesori-saiw316,COLLANA MORELLATO TESORI - SAIW316,,brand-1,Necklace,,TRUE,,,,,,,,,shopify,,deny,manual,89.00,,TRUE,TRUE,,https://cdn.morellato.com/i/small/86633/collana-morellato-tesori-saiw316_v1n125.jpg,COLLANA MORELLATO TESORI - SAIW316
